2.9205	-0.208038
2.92093	-0.2086
2.92137	-0.209219
2.92183	-0.209823
2.92231	-0.210487
2.9228	-0.21121
2.9233	-0.211997
2.92381	-0.212797
2.92434	-0.213583
2.92488	-0.214408
2.92543	-0.21527
2.92601	-0.216135
2.92659	-0.217037
2.92719	-0.217951
2.92781	-0.218903
2.92845	-0.219867
2.92911	-0.22088
2.92978	-0.221919
2.93047	-0.222979
2.93118	-0.224072
2.9319	-0.22521
2.93266	-0.226354
2.93343	-0.227534
2.93422	-0.228748
2.93504	-0.230023
2.93588	-0.231342
2.93674	-0.232736
2.93762	-0.234204
2.93852	-0.235704
2.93944	-0.237258
2.94038	-0.238868
2.94135	-0.240506
2.94234	-0.2422
2.94336	-0.243971
2.94439	-0.245795
2.94546	-0.247675
2.94654	-0.249679
2.94765	-0.251768
2.94877	-0.253915
2.94992	-0.256173
2.95108	-0.258555
2.95225	-0.26103
2.95344	-0.26362
2.95463	-0.266347
2.95583	-0.269198
2.95703	-0.272075
2.95825	-0.275057
2.95947	-0.278144
2.96069	-0.281389
2.96191	-0.284772
2.96312	-0.288313
2.96431	-0.292006
2.96548	-0.295889
2.96663	-0.299888
2.96774	-0.304062
2.96883	-0.308359
2.96988	-0.312765
2.9709	-0.317286
2.97189	-0.321926
2.97283	-0.326755
2.97374	-0.331717
2.97459	-0.336874
2.97538	-0.342176
2.97613	-0.347628
2.97682	-0.353236
2.97745	-0.359008
2.97802	-0.364951
2.97852	-0.371073
2.97897	-0.377381
2.97934	-0.383885
2.97965	-0.390594
2.97988	-0.39752
2.98004	-0.404674
2.98012	-0.412068
2.98012	-0.419713
2.98004	-0.427623
2.97988	-0.435817
2.97961	-0.444423
2.97924	-0.453358
2.97873	-0.462732
2.9781	-0.47247
2.97733	-0.482595
2.97641	-0.493202
2.97532	-0.504252
2.97407	-0.515792
2.97264	-0.527876
2.97102	-0.540472
2.9692	-0.553679
2.96717	-0.567535
2.9649	-0.582207
2.96233	-0.597773
2.95944	-0.61422
2.95623	-0.631553
2.95264	-0.649957
2.94864	-0.669463
2.94423	-0.690115
2.93935	-0.71214
2.9339	-0.735837
2.92782	-0.761296
2.92097	-0.788792
2.91323	-0.818544
2.90446	-0.850792
2.89455	-0.88571
2.88325	-0.92392
2.87035	-0.965755
2.85541	-1.01212
2.83818	-1.06322
2.81745	-1.12135
2.79275	-1.1861
2.76195	-1.2605
2.72374	-1.34435
2.67464	-1.44087
2.61162	-1.55021
2.53004	-1.67442
2.42022	-1.81809
2.2714	-1.97976
2.07055	-2.15624
1.79748	-2.34519
1.41144	-2.54129
0.845512	-2.70961
-0.0129002	-2.73207
-1.26489	-2.1828
-1.95779	-1.38186e-14
-6.98296e-15	-0
