3.0438	-0.196605
3.04427	-0.197969
3.04474	-0.199393
3.04522	-0.200877
3.0457	-0.202424
3.04618	-0.204037
3.04667	-0.205701
3.04716	-0.207421
3.04764	-0.20921
3.04812	-0.211069
3.04859	-0.212998
3.04906	-0.214964
3.04952	-0.217001
3.04997	-0.21908
3.05041	-0.221208
3.05084	-0.223388
3.05125	-0.225653
3.05165	-0.227943
3.05204	-0.230296
3.05241	-0.232694
3.05276	-0.235139
3.0531	-0.237626
3.05341	-0.24021
3.0537	-0.242894
3.05395	-0.245681
3.05417	-0.248554
3.05435	-0.251535
3.05448	-0.254625
3.05456	-0.257795
3.05459	-0.261016
3.05456	-0.264345
3.05447	-0.26774
3.05432	-0.271171
3.05411	-0.274631
3.05383	-0.278127
3.05349	-0.281629
3.05308	-0.28518
3.05261	-0.288711
3.05208	-0.292267
3.05148	-0.295862
3.05082	-0.2994
3.05011	-0.302956
3.04933	-0.306612
3.04848	-0.310315
3.04756	-0.31412
3.04656	-0.317981
3.04549	-0.321792
3.04437	-0.325554
3.04318	-0.329387
3.04193	-0.333222
3.04061	-0.337107
3.03924	-0.340996
3.03781	-0.344835
3.03634	-0.348706
3.03482	-0.352651
3.03326	-0.356579
3.03165	-0.360612
3.02999	-0.364752
3.02828	-0.369003
3.02653	-0.37319
3.02475	-0.377493
3.02295	-0.381758
3.02112	-0.386148
3.01926	-0.39067
3.01737	-0.395333
3.01546	-0.400145
3.01351	-0.405116
3.01152	-0.410257
3.0095	-0.415578
3.00744	-0.421092
3.00533	-0.42681
3.00318	-0.432747
3.00097	-0.438917
2.9987	-0.445334
2.99637	-0.452012
2.99396	-0.458968
2.99146	-0.466216
2.9889	-0.473677
2.98624	-0.481459
2.98355	-0.489332
2.98078	-0.497576
2.97795	-0.506226
2.97506	-0.515125
2.97211	-0.524493
2.96912	-0.534218
2.96608	-0.544419
2.96298	-0.555237
2.9598	-0.566737
2.95651	-0.578989
2.95311	-0.591951
2.94965	-0.60551
2.9461	-0.619968
2.94244	-0.635449
2.93869	-0.651918
2.93475	-0.669824
2.93053	-0.689335
2.92603	-0.710308
2.92109	-0.733266
2.91559	-0.758301
2.90933	-0.785731
2.90203	-0.815902
2.89348	-0.848824
2.88358	-0.884296
2.87205	-0.922935
2.85872	-0.964868
2.84332	-1.01067
2.82581	-1.06053
2.80556	-1.11616
2.78128	-1.17969
2.75188	-1.25175
2.71573	-1.33396
2.66917	-1.42982
2.6089	-1.53971
2.52971	-1.66585
2.42081	-1.81282
2.27172	-1.97702
2.06976	-2.1543
1.79757	-2.3411
1.41393	-2.53544
0.85294	-2.704
-0.000686496	-2.73333
-1.26099	-2.19577
-1.97132	-1.38658e-14
-6.98296e-15	-0
