2.4606	-0.29901
2.45892	-0.294283
2.45734	-0.289477
2.45589	-0.284592
2.45456	-0.2796
2.45336	-0.274492
2.4523	-0.26931
2.45138	-0.264047
2.45062	-0.258714
2.45001	-0.253306
2.44957	-0.247831
2.4493	-0.242273
2.44922	-0.236626
2.44933	-0.230853
2.44965	-0.224951
2.45019	-0.218997
2.45095	-0.212981
2.45195	-0.20688
2.4532	-0.200716
2.4547	-0.194502
2.45648	-0.188231
2.45854	-0.181962
2.4609	-0.17567
2.46355	-0.169371
2.46653	-0.163089
2.46983	-0.156792
2.47347	-0.150555
2.47746	-0.144396
2.4818	-0.138337
2.48651	-0.132333
2.49161	-0.126399
2.4971	-0.120632
2.50298	-0.11503
2.50928	-0.109603
2.51598	-0.104371
2.52312	-0.0993684
2.53068	-0.0945636
2.53868	-0.0900716
2.54712	-0.0858811
2.556	-0.0821042
2.56531	-0.0787088
2.57506	-0.0757534
2.58523	-0.07329
2.59582	-0.0713683
2.6068	-0.0700823
2.61816	-0.0694553
2.62987	-0.0694485
2.64192	-0.0701416
2.65427	-0.0716027
2.66689	-0.0738745
2.67973	-0.0770156
2.69273	-0.0811563
2.70583	-0.0862749
2.71897	-0.0924433
2.73206	-0.0996993
2.74503	-0.108055
2.75792	-0.116595
2.77072	-0.125325
2.78344	-0.134255
2.79592	-0.144442
2.8082	-0.15486
2.82012	-0.166553
2.8317	-0.17849
2.84293	-0.190659
2.85379	-0.203043
2.86426	-0.215629
2.87434	-0.228395
2.884	-0.241317
2.89325	-0.254375
2.90206	-0.267542
2.91046	-0.28079
2.91842	-0.29409
2.92597	-0.307411
2.93311	-0.320721
2.93987	-0.333984
2.94629	-0.347172
2.9524	-0.360261
2.95795	-0.374685
2.96308	-0.388988
2.96753	-0.404591
2.97144	-0.420008
2.97486	-0.435187
2.97752	-0.451638
2.97961	-0.467714
2.98124	-0.483385
2.98211	-0.500312
2.98247	-0.516726
2.9825	-0.532556
2.98242	-0.547767
2.98198	-0.564209
2.98105	-0.581915
2.97947	-0.601134
2.97704	-0.621881
2.97357	-0.644119
2.96954	-0.665714
2.96533	-0.686595
2.96063	-0.709148
2.95535	-0.733427
2.94932	-0.759795
2.94235	-0.788472
2.9343	-0.819426
2.92503	-0.852821
2.91453	-0.88856
2.90251	-0.927507
2.88866	-0.970166
2.8725	-1.01733
2.85364	-1.06928
2.83153	-1.12684
2.80473	-1.19209
2.77239	-1.26499
2.73289	-1.34725
2.68298	-1.4419
2.61896	-1.55015
2.53695	-1.67253
2.42854	-1.81339
2.28262	-1.97372
2.08424	-2.15217
1.81253	-2.34504
1.42614	-2.54589
0.857611	-2.71837
-0.00364551	-2.7428
-1.25721	-2.20314
-1.97981	-1.38954e-14
-6.98296e-15	-0
