3.05563	-0.185528
3.05599	-0.186976
3.05634	-0.188477
3.05668	-0.190034
3.05702	-0.191606
3.05735	-0.193193
3.05768	-0.194838
3.058	-0.196538
3.05831	-0.198273
3.05861	-0.20004
3.0589	-0.201845
3.05918	-0.203684
3.05945	-0.205535
3.05971	-0.207405
3.05996	-0.209315
3.0602	-0.211266
3.06043	-0.213258
3.06064	-0.215303
3.06084	-0.217404
3.06102	-0.219558
3.06118	-0.221728
3.06132	-0.223967
3.06145	-0.22624
3.06156	-0.228526
3.06164	-0.230849
3.06171	-0.233215
3.06176	-0.235624
3.06178	-0.238083
3.06178	-0.240592
3.06176	-0.243142
3.06171	-0.24572
3.06164	-0.24835
3.06153	-0.251048
3.0614	-0.253795
3.06124	-0.256608
3.06105	-0.259481
3.06082	-0.262385
3.06056	-0.265328
3.06026	-0.26832
3.05993	-0.271365
3.05956	-0.274462
3.05915	-0.277614
3.05871	-0.280818
3.05822	-0.284081
3.0577	-0.287398
3.05713	-0.290759
3.05652	-0.294168
3.05587	-0.297642
3.05518	-0.301156
3.05445	-0.304708
3.05368	-0.308273
3.05288	-0.311893
3.05204	-0.315557
3.05118	-0.319268
3.05029	-0.323005
3.04937	-0.326788
3.04843	-0.330674
3.04746	-0.334667
3.04647	-0.338771
3.04546	-0.342911
3.04442	-0.347172
3.04337	-0.351494
3.04231	-0.355949
3.04122	-0.360546
3.04012	-0.365292
3.03901	-0.370197
3.03787	-0.375271
3.03671	-0.380525
3.03553	-0.385971
3.03432	-0.39162
3.03309	-0.397488
3.03183	-0.403587
3.03053	-0.409935
3.0292	-0.416538
3.02783	-0.423423
3.02641	-0.430608
3.02494	-0.438115
3.02342	-0.445865
3.02185	-0.453984
3.02024	-0.46238
3.01858	-0.471206
3.01684	-0.48049
3.01505	-0.490191
3.01317	-0.500418
3.01119	-0.511212
3.00912	-0.522557
3.00692	-0.534582
3.00455	-0.54736
3.00199	-0.560945
2.99924	-0.575213
2.99627	-0.590303
2.99309	-0.606244
2.98968	-0.623069
2.98601	-0.640967
2.98203	-0.660174
2.97764	-0.680868
2.97283	-0.703015
2.96753	-0.726764
2.96161	-0.752497
2.95494	-0.780417
2.94741	-0.810645
2.93891	-0.843387
2.92918	-0.879216
2.91795	-0.918523
2.90486	-0.961789
2.8894	-1.00969
2.87113	-1.06257
2.84925	-1.12146
2.823	-1.18698
2.79104	-1.26069
2.75182	-1.3438
2.70213	-1.43928
2.63876	-1.54783
2.55714	-1.67137
2.44918	-1.81343
2.304	-1.97508
2.10736	-2.15535
1.83634	-2.35293
1.44866	-2.56071
0.873857	-2.74198
-0.00371144	-2.77171
-1.27759	-2.21431
-1.97928	-1.38936e-14
-6.98296e-15	-0
