2.98608	-0.205132
2.9861	-0.205761
2.98613	-0.206423
2.98617	-0.207119
2.98623	-0.207851
2.9863	-0.20862
2.98638	-0.209413
2.98648	-0.210194
2.9866	-0.211009
2.98673	-0.211856
2.98687	-0.212732
2.98703	-0.21364
2.9872	-0.21458
2.98739	-0.215541
2.98759	-0.21653
2.98782	-0.21753
2.98806	-0.218564
2.98832	-0.219642
2.98859	-0.220754
2.98889	-0.221889
2.9892	-0.223071
2.98953	-0.22428
2.98988	-0.225547
2.99025	-0.226869
2.99064	-0.228244
2.99105	-0.229664
2.99147	-0.231132
2.99191	-0.232655
2.99237	-0.234227
2.99285	-0.235844
2.99335	-0.237549
2.99386	-0.239302
2.99439	-0.241099
2.99494	-0.242961
2.99552	-0.244873
2.99611	-0.246863
2.99672	-0.248925
2.99735	-0.251046
2.998	-0.253232
2.99867	-0.255507
2.99936	-0.257846
3.00007	-0.260255
3.0008	-0.262784
3.00155	-0.26544
3.00231	-0.26821
3.00308	-0.271106
3.00387	-0.274123
3.00465	-0.277266
3.00544	-0.280553
3.00622	-0.284006
3.007	-0.28761
3.00776	-0.291359
3.0085	-0.295257
3.00922	-0.299346
3.0099	-0.303633
3.01053	-0.308104
3.01113	-0.312689
3.01168	-0.317393
3.01219	-0.322219
3.01264	-0.32722
3.01304	-0.332354
3.01337	-0.337696
3.01364	-0.343182
3.01384	-0.348819
3.01396	-0.354611
3.01401	-0.360563
3.01398	-0.36668
3.01387	-0.37297
3.01367	-0.379438
3.01339	-0.386092
3.01301	-0.392938
3.01254	-0.399984
3.01198	-0.407237
3.01131	-0.414707
3.01055	-0.422405
3.00968	-0.430341
3.00871	-0.438526
3.00761	-0.447088
3.0064	-0.455912
3.00505	-0.465129
3.00357	-0.474663
3.00195	-0.48453
3.00018	-0.494859
2.99825	-0.505574
2.99618	-0.516681
2.99393	-0.528353
2.99151	-0.540512
2.98893	-0.553198
2.98619	-0.566437
2.98327	-0.580435
2.98012	-0.595276
2.97674	-0.610997
2.97308	-0.627739
2.96911	-0.645513
2.96485	-0.664312
2.96028	-0.684287
2.95536	-0.705686
2.95	-0.728773
2.94413	-0.753725
2.93762	-0.780868
2.9303	-0.810516
2.92191	-0.843074
2.9123	-0.878532
2.90118	-0.917393
2.88824	-0.960099
2.8731	-1.00709
2.85533	-1.05898
2.83417	-1.11687
2.80893	-1.18139
2.77837	-1.25418
2.74091	-1.33672
2.6932	-1.43228
2.63189	-1.54169
2.55195	-1.66708
2.44385	-1.8124
2.29743	-1.97594
2.09875	-2.15608
1.82735	-2.35048
1.44091	-2.55457
0.869904	-2.73286
-0.00180636	-2.76348
-1.2745	-2.21107
-1.97799	-1.38891e-14
-6.98296e-15	-0
