3.02724	-0.20947
3.02778	-0.211077
3.02832	-0.212754
3.02886	-0.214504
3.02939	-0.216328
3.02991	-0.218205
3.03043	-0.22016
3.03093	-0.222184
3.03143	-0.224178
3.03192	-0.226249
3.03239	-0.228392
3.03285	-0.230571
3.03329	-0.232823
3.03372	-0.235127
3.03413	-0.23747
3.03452	-0.23987
3.03489	-0.242319
3.03523	-0.244854
3.03555	-0.247435
3.03584	-0.250064
3.0361	-0.252776
3.03633	-0.255502
3.03653	-0.258287
3.03669	-0.261176
3.03682	-0.264099
3.03691	-0.267035
3.03696	-0.270079
3.03696	-0.273224
3.03691	-0.276416
3.03682	-0.279631
3.03667	-0.282898
3.03648	-0.286229
3.03622	-0.289614
3.03591	-0.293046
3.03554	-0.296526
3.03511	-0.300073
3.03461	-0.303675
3.03404	-0.307343
3.0334	-0.311051
3.03269	-0.314816
3.03191	-0.318594
3.03105	-0.32241
3.03011	-0.326321
3.02907	-0.330334
3.02795	-0.334439
3.02672	-0.338605
3.02542	-0.342633
3.02402	-0.346712
3.02254	-0.350755
3.02098	-0.354827
3.01934	-0.358886
3.01763	-0.362896
3.01585	-0.366896
3.014	-0.370886
3.01209	-0.37492
3.01012	-0.378933
3.00808	-0.383045
3.00598	-0.387258
3.0038	-0.391573
3.00158	-0.395736
2.99931	-0.400001
2.99701	-0.404154
2.99468	-0.408414
2.99232	-0.412789
2.98992	-0.417285
2.98748	-0.42191
2.98501	-0.426673
2.9825	-0.431584
2.97996	-0.436651
2.97737	-0.441886
2.97474	-0.4473
2.97207	-0.452907
2.96935	-0.458719
2.96657	-0.46475
2.96374	-0.471015
2.96085	-0.477527
2.95789	-0.484307
2.9549	-0.491182
2.95186	-0.498363
2.9488	-0.505719
2.9457	-0.513429
2.94255	-0.521518
2.93938	-0.529941
2.93619	-0.538733
2.93296	-0.548042
2.92971	-0.557751
2.92646	-0.567989
2.92316	-0.57893
2.91979	-0.590655
2.91633	-0.603217
2.91275	-0.616654
2.90902	-0.63103
2.90511	-0.646411
2.90112	-0.662496
2.89695	-0.67991
2.89248	-0.698938
2.88771	-0.719406
2.88256	-0.741543
2.87681	-0.76593
2.87031	-0.79256
2.86287	-0.821665
2.85447	-0.852949
2.84475	-0.887335
2.83364	-0.924569
2.82083	-0.965398
2.8059	-1.01043
2.78846	-1.06016
2.76856	-1.11445
2.74451	-1.17684
2.71616	-1.24631
2.68197	-1.32576
2.63828	-1.41945
2.5811	-1.5289
2.50421	-1.65649
2.39696	-1.80509
2.24757	-1.97126
2.04386	-2.14817
1.77197	-2.32986
1.39203	-2.51716
0.839587	-2.67981
-0.0014255	-2.70928
-1.25197	-2.18127
-1.96306	-1.38369e-14
-6.98296e-15	-0
